transaction_id,user_id,user_spending_profile,user_bank_preference,platform,category,transaction_amount_inr,payment_method,bank,card_network,cashback_percentage,max_cashback_inr,min_transaction_inr,offer_applicable,actual_cashback_inr,effective_savings_pct,offer_valid_days,offer_start_date,offer_end_date,offer_description,offer_rank_score
TXN101174,D66083B4,Low Spender,Axis,Blinkit,Grocery,869.87,UPI,PhonePe,N/A,8,750,2999,False,0.0,0.0,90,2024-10-29,2025-01-27,Exclusive PhonePe offer: 8% instant discount on Blinkit via UPI. Max savings Rs.750. Min purchase Rs.2999.,0.0
TXN101175,9F30D896,Low Spender,Axis,IRCTC,Travel,27862.03,Net Banking,HDFC,N/A,8,250,199,True,250.0,0.8973,60,2024-10-28,2024-12-27,Get flat 8% off with HDFC Net Banking on IRCTC. Maximum discount Rs.250. Valid on orders above Rs.199.,1.3973
TXN101176,9EAB77F8,Occasional Buyer,Axis,IRCTC,Travel,46308.3,Wallet,Axis,N/A,15,200,1499,True,200.0,0.4319,7,2024-04-27,2024-05-04,Save up to Rs.200 with 15% cashback on Travel using Axis Wallet. Minimum cart value Rs.1499.,0.9319
TXN101177,8B201859,High Spender,HDFC,Blinkit,Grocery,409.47,Net Banking,Axis,N/A,12,50,2999,False,0.0,0.0,7,2024-02-08,2024-02-15,Save up to Rs.50 with 12% cashback on Grocery using Axis Net Banking. Minimum cart value Rs.2999.,0.0
TXN101178,F6F05011,Frequent Buyer,Axis,Amazon,Home & Kitchen,15493.57,Credit Card,PNB,Mastercard,8,75,999,True,75.0,0.4841,60,2024-10-14,2024-12-13,PNB Credit Card users get 8% back on Amazon purchases in Home & Kitchen. Offer capped at Rs.75 min spend Rs.999.,0.9841
TXN101179,F9FC3187,Frequent Buyer,No Preference,Zomato,Food Delivery,1074.86,Credit Card,IDFC,Mastercard,15,50,299,True,50.0,4.6518,14,2024-05-12,2024-05-26,Use your IDFC Mastercard card and earn 15% cashback capped at Rs.50. Applicable on Food Delivery orders over Rs.299.,5.1518
TXN101180,BE161F72,High Spender,No Preference,BigBasket,Grocery,737.03,Net Banking,Axis,N/A,5,250,299,True,36.85,4.9998,30,2024-06-07,2024-07-07,Get flat 5% off with Axis Net Banking on BigBasket. Maximum discount Rs.250. Valid on orders above Rs.299.,5.4998
TXN101181,F47B2554,Moderate Spender,HDFC,Amazon,Books,192.38,UPI,SBI,N/A,3,500,1999,False,0.0,0.0,7,2024-09-13,2024-09-20,3% cashback for SBI N/A cardholders on Books items at Amazon. Cap Rs.500 Threshold Rs.1999.,0.0
TXN101182,4B365707,Low Spender,Axis,IRCTC,Travel,39703.86,UPI,ICICI,N/A,10,100,2999,True,100.0,0.2519,14,2024-10-06,2024-10-20,Save up to Rs.100 with 10% cashback on Travel using ICICI UPI. Minimum cart value Rs.2999.,0.7519
TXN101183,E12AC2C7,Low Spender,Kotak,Flipkart,Electronics,17171.91,UPI,SBI,N/A,7,500,1999,True,500.0,2.9117,7,2024-06-23,2024-06-30,Flat 7% discount on Flipkart order via SBI UPI. Max benefit Rs.500. Min order Rs.1999.,3.4117
TXN101184,D45A936E,Occasional Buyer,HDFC,Blinkit,Grocery,873.37,Debit Card,Paytm,Amex,3,150,4999,False,0.0,0.0,90,2024-08-22,2024-11-20,Flat 3% discount on Blinkit order via Paytm Debit Card. Max benefit Rs.150. Min order Rs.4999.,0.0
TXN101185,364F1AC2,High Spender,ICICI,Amazon,Electronics,38968.21,Credit Card,Paytm,RuPay,2,250,1999,True,250.0,0.6415,60,2024-01-04,2024-03-04,Paytm Credit Card users get 2% back on Amazon purchases in Electronics. Offer capped at Rs.250 min spend Rs.1999.,1.1415
TXN101186,4B5990EC,Occasional Buyer,HDFC,Swiggy,Food Delivery,952.78,Wallet,ICICI,N/A,5,500,4999,False,0.0,0.0,90,2024-10-09,2025-01-07,ICICI Wallet users get 5% back on Swiggy purchases in Food Delivery. Offer capped at Rs.500 min spend Rs.4999.,0.0
TXN101187,10DC2026,Frequent Buyer,HDFC,MakeMyTrip,Travel,16978.79,Net Banking,Kotak,N/A,2,75,199,True,75.0,0.4417,30,2024-12-06,2025-01-05,Use your Kotak N/A card and earn 2% cashback capped at Rs.75. Applicable on Travel orders over Rs.199.,0.9417
TXN101188,F3139A57,High Spender,Axis,Swiggy,Food Delivery,608.92,Net Banking,ICICI,N/A,10,75,4999,False,0.0,0.0,30,2024-06-02,2024-07-02,Flat 10% discount on Swiggy order via ICICI Net Banking. Max benefit Rs.75. Min order Rs.4999.,0.0
TXN101189,1A4FA48A,Low Spender,SBI,MakeMyTrip,Travel,36166.41,Debit Card,BOB,Visa,10,75,299,True,75.0,0.2074,30,2024-06-19,2024-07-19,BOB Debit Card users get 10% back on MakeMyTrip purchases in Travel. Offer capped at Rs.75 min spend Rs.299.,0.7074
TXN101190,B6088164,Low Spender,ICICI,IRCTC,Travel,29946.95,Credit Card,Axis,Visa,8,200,299,True,200.0,0.6678,90,2024-10-22,2025-01-20,Save up to Rs.200 with 8% cashback on Travel using Axis Credit Card. Minimum cart value Rs.299.,1.1678
TXN101191,B74E7481,Frequent Buyer,No Preference,BigBasket,Grocery,2717.38,Credit Card,Kotak,Amex,3,250,1499,True,81.52,2.9999,7,2024-03-11,2024-03-18,Get flat 3% off with Kotak Credit Card on BigBasket. Maximum discount Rs.250. Valid on orders above Rs.1499.,3.4999
TXN101192,6F508271,Frequent Buyer,HDFC,Flipkart,Sports,903.99,UPI,Yes Bank,N/A,3,200,499,True,27.12,3.0,90,2024-10-14,2025-01-12,Exclusive Yes Bank offer: 3% instant discount on Flipkart via UPI. Max savings Rs.200. Min purchase Rs.499.,3.5
TXN101193,E52951FC,High Spender,ICICI,Swiggy,Food Delivery,1001.63,Credit Card,PNB,Mastercard,5,100,999,True,50.08,4.9999,60,2024-01-03,2024-03-03,Save up to Rs.100 with 5% cashback on Food Delivery using PNB Credit Card. Minimum cart value Rs.999.,5.4999
TXN101194,D546830F,Moderate Spender,Axis,Blinkit,Grocery,460.3,Debit Card,Paytm,Amex,7,750,1499,False,0.0,0.0,30,2024-03-10,2024-04-09,Flat 7% discount on Blinkit order via Paytm Debit Card. Max benefit Rs.750. Min order Rs.1499.,0.0
TXN101195,00FCA41D,Frequent Buyer,Axis,IRCTC,Travel,14929.29,Wallet,ICICI,N/A,12,200,4999,True,200.0,1.3396,7,2024-02-28,2024-03-06,Flat 12% discount on IRCTC order via ICICI Wallet. Max benefit Rs.200. Min order Rs.4999.,1.8396
TXN101196,B44F04AD,Moderate Spender,No Preference,BigBasket,Grocery,1856.86,Wallet,ICICI,N/A,7,100,199,True,100.0,5.3854,14,2024-05-07,2024-05-21,7% cashback up to Rs.100 on Grocery purchases using ICICI Wallet. Min transaction Rs.199.,5.8854
TXN101197,EE375A39,Low Spender,No Preference,Myntra,Fashion,7739.15,UPI,ICICI,N/A,2,150,299,True,150.0,1.9382,7,2024-07-30,2024-08-06,Get flat 2% off with ICICI UPI on Myntra. Maximum discount Rs.150. Valid on orders above Rs.299.,2.4382
TXN101198,116FA57E,Moderate Spender,Axis,Swiggy,Food Delivery,1127.82,Credit Card,IDFC,RuPay,12,300,1499,False,0.0,0.0,60,2024-12-05,2025-02-03,Exclusive IDFC offer: 12% instant discount on Swiggy via Credit Card. Max savings Rs.300. Min purchase Rs.1499.,0.0
TXN101199,62DFA45E,Moderate Spender,ICICI,Myntra,Beauty,1183.6,Debit Card,PNB,Amex,8,300,199,True,94.69,8.0002,30,2024-01-02,2024-02-01,Flat 8% discount on Myntra order via PNB Debit Card. Max benefit Rs.300. Min order Rs.199.,8.5002
TXN101200,CBDE9242,Moderate Spender,HDFC,Amazon,Fashion,4432.11,Debit Card,Yes Bank,Visa,8,100,1499,True,100.0,2.2563,30,2024-03-31,2024-04-30,Flat 8% discount on Amazon order via Yes Bank Debit Card. Max benefit Rs.100. Min order Rs.1499.,2.7563
TXN101201,CA01041C,Low Spender,Axis,Blinkit,Grocery,1883.51,UPI,Kotak,N/A,7,500,999,True,131.85,7.0002,30,2024-09-01,2024-10-01,Flat 7% discount on Blinkit order via Kotak UPI. Max benefit Rs.500. Min order Rs.999.,7.5002
TXN101202,98BBBE0A,Moderate Spender,Axis,Zomato,Food Delivery,1371.49,Credit Card,Axis,Amex,12,150,499,True,150.0,10.937,7,2024-05-17,2024-05-24,Axis Credit Card users get 12% back on Zomato purchases in Food Delivery. Offer capped at Rs.150 min spend Rs.499.,11.437
TXN101203,EDFBC5DA,High Spender,No Preference,Flipkart,Home & Kitchen,17309.05,Wallet,Kotak,N/A,12,50,299,True,50.0,0.2889,90,2024-02-24,2024-05-24,Exclusive Kotak offer: 12% instant discount on Flipkart via Wallet. Max savings Rs.50. Min purchase Rs.299.,0.7889
TXN101204,CD3ACC64,High Spender,SBI,Zomato,Food Delivery,997.15,Wallet,HDFC,N/A,5,50,1999,False,0.0,0.0,90,2024-08-02,2024-10-31,HDFC Wallet users get 5% back on Zomato purchases in Food Delivery. Offer capped at Rs.50 min spend Rs.1999.,0.0
TXN101205,8BDB960D,Occasional Buyer,ICICI,Swiggy,Food Delivery,1139.04,Net Banking,Kotak,N/A,8,1000,999,True,91.12,7.9997,60,2024-12-08,2025-02-06,Kotak Net Banking users get 8% back on Swiggy purchases in Food Delivery. Offer capped at Rs.1000 min spend Rs.999.,8.4997
TXN101206,074FDCC5,Occasional Buyer,Axis,IRCTC,Travel,44732.34,UPI,HDFC,N/A,10,250,4999,True,250.0,0.5589,14,2024-09-29,2024-10-13,HDFC UPI users get 10% back on IRCTC purchases in Travel. Offer capped at Rs.250 min spend Rs.4999.,1.0589
TXN101207,32D7408A,Moderate Spender,Axis,Blinkit,Grocery,2162.27,Credit Card,Paytm,Mastercard,7,300,199,True,151.36,7.0001,14,2024-08-27,2024-09-10,Flat 7% discount on Blinkit order via Paytm Credit Card. Max benefit Rs.300. Min order Rs.199.,7.5001
TXN101208,EC07C02A,Low Spender,HDFC,Blinkit,Grocery,2239.76,Debit Card,GPay,Mastercard,7,250,299,True,156.78,6.9999,7,2024-05-11,2024-05-18,7% cashback up to Rs.250 on Grocery purchases using GPay Debit Card. Min transaction Rs.299.,7.4999
TXN101209,B8B6D87B,Frequent Buyer,Axis,Flipkart,Home & Kitchen,13038.87,Net Banking,Axis,N/A,3,250,999,True,250.0,1.9173,90,2024-03-01,2024-05-30,Get flat 3% off with Axis Net Banking on Flipkart. Maximum discount Rs.250. Valid on orders above Rs.999.,2.4173
TXN101210,C61519DA,High Spender,Kotak,Blinkit,Grocery,419.26,UPI,BOB,N/A,5,50,4999,False,0.0,0.0,14,2024-07-29,2024-08-12,BOB UPI users get 5% back on Blinkit purchases in Grocery. Offer capped at Rs.50 min spend Rs.4999.,0.0
TXN101211,96DB0A43,Low Spender,Kotak,IRCTC,Travel,46390.93,UPI,HDFC,N/A,12,250,1999,True,250.0,0.5389,60,2024-10-11,2024-12-10,Use your HDFC N/A card and earn 12% cashback capped at Rs.250. Applicable on Travel orders over Rs.1999.,1.0389
TXN101212,CD815582,Low Spender,No Preference,IRCTC,Travel,34030.33,Debit Card,SBI,Mastercard,7,50,499,True,50.0,0.1469,14,2024-04-17,2024-05-01,Exclusive SBI offer: 7% instant discount on IRCTC via Debit Card. Max savings Rs.50. Min purchase Rs.499.,0.6469
TXN101213,8A5B20AD,High Spender,Axis,Amazon,Fashion,2192.19,Debit Card,HDFC,Visa,7,250,1499,True,153.45,6.9998,60,2024-03-19,2024-05-18,Get flat 7% off with HDFC Debit Card on Amazon. Maximum discount Rs.250. Valid on orders above Rs.1499.,7.4998
TXN101214,76561FB1,Moderate Spender,Axis,Myntra,Fashion,1785.31,Credit Card,BOB,Mastercard,12,75,299,True,75.0,4.201,14,2024-04-18,2024-05-02,Get flat 12% off with BOB Credit Card on Myntra. Maximum discount Rs.75. Valid on orders above Rs.299.,4.701
TXN101215,9331BB92,Occasional Buyer,HDFC,Myntra,Fashion,5747.66,Debit Card,Kotak,RuPay,15,100,999,True,100.0,1.7398,60,2024-08-05,2024-10-04,Use your Kotak RuPay card and earn 15% cashback capped at Rs.100. Applicable on Fashion orders over Rs.999.,2.2398
TXN101216,89A1DEFC,Occasional Buyer,SBI,MakeMyTrip,Travel,31101.5,Credit Card,Axis,Amex,8,300,4999,True,300.0,0.9646,7,2024-10-24,2024-10-31,Get flat 8% off with Axis Credit Card on MakeMyTrip. Maximum discount Rs.300. Valid on orders above Rs.4999.,1.4646
TXN101217,3E4363A4,Moderate Spender,HDFC,Zomato,Food Delivery,906.09,Net Banking,PhonePe,N/A,5,50,499,True,45.3,4.9995,90,2024-04-28,2024-07-27,Use your PhonePe N/A card and earn 5% cashback capped at Rs.50. Applicable on Food Delivery orders over Rs.499.,5.4995
TXN101218,D3B0969D,Low Spender,Kotak,IRCTC,Travel,13591.75,Wallet,ICICI,N/A,10,750,299,True,750.0,5.5181,30,2024-05-13,2024-06-12,ICICI Wallet users get 10% back on IRCTC purchases in Travel. Offer capped at Rs.750 min spend Rs.299.,6.0181
TXN101219,767DAC1F,Moderate Spender,ICICI,Amazon,Fashion,4178.81,Debit Card,SBI,Mastercard,3,750,499,True,125.36,2.9999,90,2024-08-14,2024-11-12,Get flat 3% off with SBI Debit Card on Amazon. Maximum discount Rs.750. Valid on orders above Rs.499.,3.4999
TXN101220,A7A0318B,Frequent Buyer,HDFC,MakeMyTrip,Travel,9902.46,UPI,IDFC,N/A,2,50,199,True,50.0,0.5049,7,2024-12-06,2024-12-13,2% cashback up to Rs.50 on Travel purchases using IDFC UPI. Min transaction Rs.199.,1.0049
TXN101221,4B5990EC,Low Spender,HDFC,MakeMyTrip,Travel,38362.81,Wallet,ICICI,N/A,3,150,4999,True,150.0,0.391,7,2024-08-12,2024-08-19,ICICI Wallet users get 3% back on MakeMyTrip purchases in Travel. Offer capped at Rs.150 min spend Rs.4999.,0.891
TXN101222,E5CDB8BE,Frequent Buyer,HDFC,Swiggy,Food Delivery,572.34,Credit Card,BOB,RuPay,8,200,499,True,45.79,8.0005,7,2024-10-06,2024-10-13,Use your BOB RuPay card and earn 8% cashback capped at Rs.200. Applicable on Food Delivery orders over Rs.499.,8.5005
TXN101223,25296A5C,Frequent Buyer,Kotak,Nykaa,Beauty,2608.35,Credit Card,SBI,Mastercard,8,750,199,True,208.67,8.0001,30,2024-07-13,2024-08-12,8% cashback for SBI Mastercard cardholders on Beauty items at Nykaa. Cap Rs.750 Threshold Rs.199.,8.5001
TXN101224,4969EAF1,Frequent Buyer,Axis,Nykaa,Beauty,507.49,Credit Card,HDFC,RuPay,7,300,1999,False,0.0,0.0,30,2024-02-15,2024-03-16,HDFC Credit Card users get 7% back on Nykaa purchases in Beauty. Offer capped at Rs.300 min spend Rs.1999.,0.0
TXN101225,1BE05A69,Frequent Buyer,SBI,Blinkit,Grocery,1394.0,Wallet,ICICI,N/A,7,300,499,True,97.58,7.0,30,2024-09-18,2024-10-18,Exclusive ICICI offer: 7% instant discount on Blinkit via Wallet. Max savings Rs.300. Min purchase Rs.499.,7.5
TXN101226,364F1AC2,High Spender,No Preference,Amazon,Home & Kitchen,6547.46,Debit Card,Paytm,Amex,2,750,199,True,130.95,2.0,60,2024-01-28,2024-03-28,Flat 2% discount on Amazon order via Paytm Debit Card. Max benefit Rs.750. Min order Rs.199.,2.5
TXN101227,D5185CBA,Moderate Spender,Axis,IRCTC,Travel,31668.37,Credit Card,Paytm,Mastercard,5,75,199,True,75.0,0.2368,30,2024-01-25,2024-02-24,Get flat 5% off with Paytm Credit Card on IRCTC. Maximum discount Rs.75. Valid on orders above Rs.199.,0.7368
TXN101228,0A2FB25F,Occasional Buyer,SBI,Blinkit,Grocery,2703.55,Wallet,GPay,N/A,2,200,1499,True,54.07,2.0,14,2024-10-07,2024-10-21,2% cashback for GPay N/A cardholders on Grocery items at Blinkit. Cap Rs.200 Threshold Rs.1499.,2.5
TXN101229,39BFF5C5,Moderate Spender,Kotak,Zomato,Food Delivery,1119.54,Debit Card,BOB,Visa,12,200,999,True,134.34,11.9996,14,2024-12-10,2024-12-24,Get flat 12% off with BOB Debit Card on Zomato. Maximum discount Rs.200. Valid on orders above Rs.999.,12.4996
TXN101230,D2C2A7FF,Occasional Buyer,Kotak,BigBasket,Grocery,1708.65,UPI,Yes Bank,N/A,8,100,199,True,100.0,5.8526,14,2024-08-02,2024-08-16,Use your Yes Bank N/A card and earn 8% cashback capped at Rs.100. Applicable on Grocery orders over Rs.199.,6.3526
TXN101231,95F3ACD0,Frequent Buyer,Axis,Zomato,Food Delivery,567.94,UPI,ICICI,N/A,15,50,2999,False,0.0,0.0,30,2024-11-19,2024-12-19,Flat 15% discount on Zomato order via ICICI UPI. Max benefit Rs.50. Min order Rs.2999.,0.0
TXN101232,C25CF05C,High Spender,SBI,BigBasket,Grocery,803.79,Debit Card,GPay,RuPay,10,750,499,True,80.38,10.0001,30,2024-04-08,2024-05-08,10% cashback up to Rs.750 on Grocery purchases using GPay Debit Card. Min transaction Rs.499.,10.5001
TXN101233,BAACB6CE,Low Spender,Axis,Myntra,Beauty,2232.6,UPI,Kotak,N/A,2,150,299,True,44.65,1.9999,30,2024-05-03,2024-06-02,Use your Kotak N/A card and earn 2% cashback capped at Rs.150. Applicable on Beauty orders over Rs.299.,2.4999
TXN101234,06939EDE,High Spender,SBI,Swiggy,Food Delivery,973.63,Credit Card,PhonePe,RuPay,2,200,199,True,19.47,1.9997,30,2024-05-02,2024-06-01,Exclusive PhonePe offer: 2% instant discount on Swiggy via Credit Card. Max savings Rs.200. Min purchase Rs.199.,2.4997
TXN101235,BC1CE6B0,Moderate Spender,ICICI,MakeMyTrip,Travel,41769.23,UPI,Paytm,N/A,10,75,2999,True,75.0,0.1796,14,2024-03-13,2024-03-27,Get flat 10% off with Paytm UPI on MakeMyTrip. Maximum discount Rs.75. Valid on orders above Rs.2999.,0.6796
TXN101236,EF2BC06E,Low Spender,No Preference,IRCTC,Travel,27258.15,Credit Card,BOB,Visa,7,150,299,True,150.0,0.5503,14,2024-09-09,2024-09-23,Exclusive BOB offer: 7% instant discount on IRCTC via Credit Card. Max savings Rs.150. Min purchase Rs.299.,1.0503
TXN101237,6039FD99,Occasional Buyer,No Preference,MakeMyTrip,Travel,3882.13,Net Banking,HDFC,N/A,3,75,4999,False,0.0,0.0,30,2024-07-18,2024-08-17,Get flat 3% off with HDFC Net Banking on MakeMyTrip. Maximum discount Rs.75. Valid on orders above Rs.4999.,0.0
TXN101238,8887B425,Frequent Buyer,Axis,Blinkit,Grocery,328.81,Debit Card,Axis,Visa,2,1000,299,True,6.58,2.0012,30,2024-07-31,2024-08-30,Get flat 2% off with Axis Debit Card on Blinkit. Maximum discount Rs.1000. Valid on orders above Rs.299.,2.5012
TXN101239,767DAC1F,Moderate Spender,Kotak,Blinkit,Grocery,959.84,Net Banking,IDFC,N/A,15,500,1499,False,0.0,0.0,30,2024-11-01,2024-12-01,Get flat 15% off with IDFC Net Banking on Blinkit. Maximum discount Rs.500. Valid on orders above Rs.1499.,0.0
TXN101240,B21A2D8A,Occasional Buyer,HDFC,IRCTC,Travel,20804.55,Wallet,IDFC,N/A,5,50,299,True,50.0,0.2403,30,2024-11-05,2024-12-05,Get flat 5% off with IDFC Wallet on IRCTC. Maximum discount Rs.50. Valid on orders above Rs.299.,0.7403
TXN101241,62381271,Low Spender,Kotak,IRCTC,Travel,7225.09,UPI,Axis,N/A,7,300,4999,True,300.0,4.1522,30,2024-01-14,2024-02-13,Use your Axis N/A card and earn 7% cashback capped at Rs.300. Applicable on Travel orders over Rs.4999.,4.6522
TXN101242,9FE7A645,Occasional Buyer,ICICI,Swiggy,Food Delivery,1421.16,Wallet,Paytm,N/A,5,75,999,True,71.06,5.0001,60,2024-05-20,2024-07-19,Paytm Wallet users get 5% back on Swiggy purchases in Food Delivery. Offer capped at Rs.75 min spend Rs.999.,5.5001
TXN101243,35B210E0,Occasional Buyer,HDFC,Flipkart,Home & Kitchen,18708.67,UPI,SBI,N/A,12,50,1999,True,50.0,0.2673,7,2024-06-21,2024-06-28,Exclusive SBI offer: 12% instant discount on Flipkart via UPI. Max savings Rs.50. Min purchase Rs.1999.,0.7673
TXN101244,32D7408A,Occasional Buyer,Axis,Myntra,Fashion,4395.04,Credit Card,ICICI,Mastercard,12,50,199,True,50.0,1.1376,14,2024-01-29,2024-02-12,Exclusive ICICI offer: 12% instant discount on Myntra via Credit Card. Max savings Rs.50. Min purchase Rs.199.,1.6376
TXN101245,9B06B53B,Occasional Buyer,Axis,IRCTC,Travel,41272.27,Credit Card,Yes Bank,Mastercard,15,75,1999,True,75.0,0.1817,14,2024-02-21,2024-03-06,Use your Yes Bank Mastercard card and earn 15% cashback capped at Rs.75. Applicable on Travel orders over Rs.1999.,0.6817
TXN101246,CA01041C,Moderate Spender,SBI,MakeMyTrip,Travel,4498.5,Net Banking,BOB,N/A,5,300,299,True,224.93,5.0001,60,2024-11-16,2025-01-15,5% cashback for BOB N/A cardholders on Travel items at MakeMyTrip. Cap Rs.300 Threshold Rs.299.,5.5001
TXN101247,44BEF753,Frequent Buyer,No Preference,Swiggy,Food Delivery,1478.29,UPI,Kotak,N/A,2,75,999,True,29.57,2.0003,30,2024-10-10,2024-11-09,2% cashback up to Rs.75 on Food Delivery purchases using Kotak UPI. Min transaction Rs.999.,2.5003
TXN101248,5AC37427,Frequent Buyer,Axis,Zomato,Food Delivery,552.89,Net Banking,PhonePe,N/A,5,300,199,True,27.64,4.9992,14,2024-04-29,2024-05-13,PhonePe Net Banking users get 5% back on Zomato purchases in Food Delivery. Offer capped at Rs.300 min spend Rs.199.,5.4992
TXN101249,9EBF3B2D,Low Spender,HDFC,Flipkart,Home & Kitchen,9304.91,Credit Card,Paytm,Visa,10,1000,299,True,930.49,10.0,30,2024-05-26,2024-06-25,Use your Paytm Visa card and earn 10% cashback capped at Rs.1000. Applicable on Home & Kitchen orders over Rs.299.,10.5
TXN101250,A0065D8E,Low Spender,No Preference,Nykaa,Beauty,3039.63,Debit Card,Yes Bank,Amex,12,200,4999,False,0.0,0.0,7,2024-09-24,2024-10-01,Save up to Rs.200 with 12% cashback on Beauty using Yes Bank Debit Card. Minimum cart value Rs.4999.,0.0
TXN101251,199C5204,Frequent Buyer,SBI,IRCTC,Travel,32565.3,Wallet,Axis,N/A,5,250,299,True,250.0,0.7677,30,2024-01-11,2024-02-10,Save up to Rs.250 with 5% cashback on Travel using Axis Wallet. Minimum cart value Rs.299.,1.2677
TXN101252,F01A7D82,Frequent Buyer,ICICI,Swiggy,Food Delivery,296.28,Debit Card,Kotak,Mastercard,12,300,199,True,35.55,11.9988,60,2024-11-14,2025-01-13,12% cashback up to Rs.300 on Food Delivery purchases using Kotak Debit Card. Min transaction Rs.199.,12.4988
TXN101253,7D34EE82,Occasional Buyer,ICICI,Myntra,Fashion,3928.86,Net Banking,HDFC,N/A,15,100,999,True,100.0,2.5453,30,2024-10-14,2024-11-13,Exclusive HDFC offer: 15% instant discount on Myntra via Net Banking. Max savings Rs.100. Min purchase Rs.999.,3.0453
TXN101254,D15C9975,Frequent Buyer,ICICI,MakeMyTrip,Travel,33209.1,Wallet,SBI,N/A,2,200,199,True,200.0,0.6022,30,2024-07-27,2024-08-26,Get flat 2% off with SBI Wallet on MakeMyTrip. Maximum discount Rs.200. Valid on orders above Rs.199.,1.1022
TXN101255,D2C2A7FF,Frequent Buyer,Kotak,Myntra,Beauty,440.72,Debit Card,Yes Bank,RuPay,5,300,1499,False,0.0,0.0,7,2024-10-08,2024-10-15,Flat 5% discount on Myntra order via Yes Bank Debit Card. Max benefit Rs.300. Min order Rs.1499.,0.0
TXN101256,D2128733,Occasional Buyer,SBI,Myntra,Fashion,7425.96,Debit Card,HDFC,Amex,12,75,499,True,75.0,1.01,14,2024-09-27,2024-10-11,HDFC Debit Card users get 12% back on Myntra purchases in Fashion. Offer capped at Rs.75 min spend Rs.499.,1.51
TXN101257,6AE7EFDD,High Spender,HDFC,BigBasket,Grocery,2398.49,Net Banking,BOB,N/A,5,150,1499,True,119.92,4.9998,90,2024-05-19,2024-08-17,5% cashback up to Rs.150 on Grocery purchases using BOB Net Banking. Min transaction Rs.1499.,5.4998
TXN101258,F460FE62,Low Spender,ICICI,Nykaa,Beauty,304.6,Wallet,Yes Bank,N/A,12,300,299,True,36.55,11.9993,7,2024-02-29,2024-03-07,Flat 12% discount on Nykaa order via Yes Bank Wallet. Max benefit Rs.300. Min order Rs.299.,12.4993
TXN101259,FB8B1A4C,Moderate Spender,HDFC,Flipkart,Fashion,6607.35,UPI,HDFC,N/A,2,75,2999,True,75.0,1.1351,90,2024-01-29,2024-04-28,Save up to Rs.75 with 2% cashback on Fashion using HDFC UPI. Minimum cart value Rs.2999.,1.6351
TXN101260,E52951FC,High Spender,No Preference,IRCTC,Travel,43176.17,UPI,HDFC,N/A,15,300,499,True,300.0,0.6948,90,2024-04-10,2024-07-09,15% cashback for HDFC N/A cardholders on Travel items at IRCTC. Cap Rs.300 Threshold Rs.499.,1.1948
TXN101261,E7A7BA31,Occasional Buyer,No Preference,Swiggy,Food Delivery,1135.47,Debit Card,PhonePe,RuPay,8,50,4999,False,0.0,0.0,60,2024-08-14,2024-10-13,Save up to Rs.50 with 8% cashback on Food Delivery using PhonePe Debit Card. Minimum cart value Rs.4999.,0.0
TXN101262,031C3B06,Moderate Spender,HDFC,Nykaa,Beauty,3712.3,Net Banking,PhonePe,N/A,5,1000,499,True,185.62,5.0001,30,2024-01-10,2024-02-09,Get flat 5% off with PhonePe Net Banking on Nykaa. Maximum discount Rs.1000. Valid on orders above Rs.499.,5.5001
TXN101263,47A80113,Occasional Buyer,No Preference,Nykaa,Beauty,4638.52,Debit Card,Paytm,Visa,8,50,2999,True,50.0,1.0779,90,2024-12-11,2025-03-11,Save up to Rs.50 with 8% cashback on Beauty using Paytm Debit Card. Minimum cart value Rs.2999.,1.5779
TXN101264,F86D4397,Moderate Spender,ICICI,Zomato,Food Delivery,463.35,Debit Card,IDFC,RuPay,5,150,1999,False,0.0,0.0,60,2024-02-25,2024-04-25,5% cashback for IDFC RuPay cardholders on Food Delivery items at Zomato. Cap Rs.150 Threshold Rs.1999.,0.0
TXN101265,E86DA353,Low Spender,Axis,Amazon,Books,1289.36,Debit Card,PhonePe,Visa,3,1000,499,True,38.68,2.9999,7,2024-07-13,2024-07-20,Get flat 3% off with PhonePe Debit Card on Amazon. Maximum discount Rs.1000. Valid on orders above Rs.499.,3.4999
TXN101266,9C5D7BA2,Occasional Buyer,ICICI,Blinkit,Grocery,657.36,Net Banking,BOB,N/A,10,300,299,True,65.74,10.0006,14,2024-04-21,2024-05-05,10% cashback for BOB N/A cardholders on Grocery items at Blinkit. Cap Rs.300 Threshold Rs.299.,10.5006
TXN101267,FD2B80B3,Frequent Buyer,SBI,BigBasket,Grocery,1899.9,Debit Card,Paytm,RuPay,2,100,2999,False,0.0,0.0,30,2024-09-18,2024-10-18,2% cashback up to Rs.100 on Grocery purchases using Paytm Debit Card. Min transaction Rs.2999.,0.0
TXN101268,00FCA41D,Low Spender,Axis,BigBasket,Grocery,2986.31,Debit Card,PNB,Mastercard,8,75,2999,False,0.0,0.0,60,2024-09-30,2024-11-29,Get flat 8% off with PNB Debit Card on BigBasket. Maximum discount Rs.75. Valid on orders above Rs.2999.,0.0
TXN101269,D77620DD,Moderate Spender,Axis,Nykaa,Beauty,4601.3,Credit Card,HDFC,Mastercard,3,500,499,True,138.04,3.0,7,2024-11-17,2024-11-24,Exclusive HDFC offer: 3% instant discount on Nykaa via Credit Card. Max savings Rs.500. Min purchase Rs.499.,3.5
